WEC: ava. Rotation,WEC: max. Rotation,WEC: min. Rotation,WEC: ava. Power,WEC: max. Power,WEC: min. Power,WEC: ava. Nacel position including cable twisting,WEC: ava. reactive Power,WEC: max. reactive Power,WEC: min. reactive Power,WEC: ava. blade angle A,Sys 1 inverter 1 cabinet temp.,Sys 1 inverter 2 cabinet temp.,Sys 1 inverter 3 cabinet temp.,Sys 1 inverter 4 cabinet temp.,Sys 1 inverter 5 cabinet temp.,Sys 1 inverter 6 cabinet temp.,Sys 1 inverter 7 cabinet temp.,Sys 2 inverter 1 cabinet temp.,Sys 2 inverter 2 cabinet temp.,Sys 2 inverter 3 cabinet temp.,Sys 2 inverter 4 cabinet temp.,Sys 2 inverter 5 cabinet temp.,Sys 2 inverter 6 cabinet temp.,Sys 2 inverter 7 cabinet temp.,Spinner temp.,Front bearing temp.,Rear bearing temp.,Pitch cabinet blade A temp.,Pitch cabinet blade B temp.,Pitch cabinet blade C temp.,Blade A temp.,Blade B temp.,Blade C temp.,Rotor temp. 1,Rotor temp. 2,Stator temp. 1,Stator temp. 2,Nacelle ambient temp. 1,Nacelle ambient temp. 2,Nacelle temp.,Nacelle cabinet temp.,Main carrier temp.,Rectifier cabinet temp.,Yaw inverter cabinet temp.,Fan inverter cabinet temp.,Ambient temp.,Tower temp.,Control cabinet temp.,Transformer temp.,RTU: ava. Setpoint 1,Inverter averages,Inverter std dev,Predicted_Fault
5.619999886,5.739999771,5.5,22.0,31.0,15.0,306.0,33.0,34.0,32.0,1.0,24.0,31.0,31.0,32.0,32.0,33.0,31.0,33.0,32.0,31.0,32.0,-14.0,0.0,-50.0,21.0,26.0,31.0,37.0,37.0,36.0,166.0,166.0,166.0,45.0,45.0,47.0,47.0,13.0,13.0,18.0,22.0,17.0,37.0,25.0,30.0,14.0,21.0,33.0,43.0,3050.0,31.09090996,2.467977047,NF
12.07999992,13.92000008,10.97000027,1727.0,2894.0,1208.0,-346.0,153.0,253.0,118.0,1.0,30.0,29.0,29.0,29.0,30.0,27.0,29.0,27.0,28.0,25.0,26.0,-14.0,0.0,-50.0,15.0,20.0,26.0,30.0,30.0,29.0,166.0,166.0,166.0,64.0,63.0,77.0,76.0,12.0,12.0,14.0,17.0,17.0,26.0,24.0,27.0,13.0,27.0,36.0,54.0,3050.0,28.09090996,1.640398979,NF
6.920000076,7.429999828,6.559999943,171.0,251.0,105.0,-363.0,66.0,70.0,50.0,1.0,23.0,23.0,22.0,22.0,23.0,29.0,28.0,29.0,29.0,29.0,28.0,-14.0,0.0,-50.0,19.0,23.0,29.0,35.0,36.0,34.0,166.0,165.0,166.0,40.0,41.0,39.0,39.0,11.0,11.0,15.0,21.0,15.0,35.0,23.0,26.0,13.0,20.0,29.0,37.0,3050.0,25.90909004,3.20794487,NF
11.76000023,12.46000004,10.68000031,1563.0,1875.0,1088.0,171.0,139.0,155.0,101.0,1.0,27.0,28.0,26.0,27.0,28.0,27.0,25.0,27.0,25.0,24.0,23.0,-14.0,0.0,-50.0,15.0,20.0,26.0,29.0,30.0,29.0,166.0,166.0,166.0,56.0,56.0,74.0,74.0,13.0,13.0,14.0,17.0,14.0,26.0,25.0,27.0,13.0,23.0,31.0,45.0,3050.0,26.09090996,1.640398979,NF
5.510000229,5.809999943,5.360000134,18.0,37.0,11.0,33.0,45.0,47.0,45.0,1.0,20.0,20.0,27.0,26.0,27.0,28.0,27.0,28.0,28.0,28.0,26.0,-14.0,0.0,-50.0,17.0,22.0,28.0,33.0,33.0,32.0,166.0,166.0,166.0,40.0,40.0,45.0,45.0,8.0,8.0,13.0,18.0,13.0,32.0,22.0,26.0,10.0,17.0,28.0,39.0,3050.0,25.90909004,3.015113354,NF
7.150000095,7.789999962,6.539999962,210.0,324.0,114.0,61.0,48.0,50.0,39.0,1.0,18.0,18.0,17.0,18.0,18.0,18.0,18.0,23.0,23.0,23.0,22.0,-14.0,0.0,-50.0,15.0,18.0,26.0,31.0,31.0,30.0,166.0,166.0,166.0,45.0,46.0,47.0,47.0,9.0,9.0,13.0,17.0,11.0,33.0,21.0,26.0,10.0,16.0,24.0,32.0,3050.0,19.63636398,2.50090909,NF
6.230000019,6.710000038,5.849999905,79.0,142.0,42.0,36.0,42.0,43.0,34.0,1.0,17.0,17.0,16.0,19.0,23.0,24.0,23.0,24.0,24.0,25.0,23.0,-14.0,0.0,-50.0,12.0,16.0,24.0,28.0,28.0,27.0,166.0,166.0,167.0,41.0,41.0,43.0,43.0,6.0,6.0,9.0,14.0,8.0,30.0,18.0,22.0,5.0,13.0,24.0,35.0,3050.0,21.36363602,3.384456635,NF
0.0,0.02,0.0,0.0,0.0,0.0,-129.0,0.0,0.0,0.0,91.98000336,24.0,26.0,25.0,24.0,26.0,24.0,25.0,27.0,26.0,25.0,24.0,-14.0,0.0,-50.0,13.0,13.0,13.0,33.0,28.0,30.0,166.0,166.0,166.0,16.0,16.0,16.0,15.0,11.0,11.0,15.0,24.0,13.0,26.0,21.0,26.0,12.0,14.0,23.0,34.0,2501.0,25.09090996,1.044465899,FF
14.68999958,15.26000023,14.19999981,2521.0,2555.0,2486.0,145.0,1.0,2.0,1.0,12.22999954,32.0,34.0,31.0,33.0,33.0,33.0,30.0,33.0,31.0,30.0,30.0,-14.0,0.0,-50.0,18.0,24.0,30.0,37.0,36.0,35.0,165.0,165.0,166.0,74.0,75.0,89.0,87.0,14.0,14.0,16.0,19.0,18.0,27.0,28.0,31.0,14.0,31.0,39.0,59.0,2501.0,31.81818199,1.470930576,NF
5.659999847,6.010000229,5.010000229,29.0,49.0,3.0,-286.0,46.0,70.0,32.0,1.0,33.0,34.0,34.0,34.0,37.0,35.0,35.0,37.0,37.0,36.0,33.0,-14.0,0.0,-50.0,25.0,28.0,31.0,41.0,41.0,39.0,165.0,166.0,166.0,35.0,35.0,26.0,26.0,16.0,16.0,22.0,28.0,22.0,34.0,29.0,34.0,17.0,21.0,32.0,44.0,3050.0,35.0,1.549193382,NF
12.05000019,13.25,10.53999996,1692.0,2271.0,1029.0,262.0,96.0,131.0,73.0,1.0,32.0,32.0,30.0,32.0,32.0,29.0,30.0,30.0,29.0,27.0,27.0,-14.0,0.0,-50.0,17.0,22.0,27.0,32.0,32.0,31.0,166.0,165.0,166.0,53.0,53.0,73.0,72.0,14.0,14.0,17.0,19.0,19.0,28.0,25.0,29.0,16.0,29.0,37.0,51.0,3050.0,30.0,1.897366524,NF
6.840000153,7.349999905,6.300000191,159.0,240.0,66.0,-64.0,41.0,49.0,33.0,1.0,18.0,18.0,17.0,18.0,24.0,26.0,24.0,25.0,25.0,26.0,24.0,-14.0,0.0,-50.0,18.0,20.0,24.0,34.0,35.0,34.0,166.0,166.0,166.0,27.0,27.0,26.0,26.0,10.0,10.0,14.0,17.0,12.0,32.0,21.0,25.0,12.0,15.0,24.0,34.0,3050.0,22.27272797,3.663083792,NF
10.47000027,10.90999985,9.989999771,1036.0,1219.0,833.0,-80.0,84.0,90.0,81.0,1.0,17.0,18.0,18.0,18.0,19.0,17.0,16.0,18.0,17.0,16.0,15.0,-14.0,0.0,-50.0,11.0,16.0,25.0,27.0,27.0,26.0,166.0,166.0,167.0,51.0,52.0,63.0,63.0,7.0,7.0,10.0,12.0,8.0,27.0,18.0,23.0,5.0,16.0,22.0,31.0,3050.0,17.18181801,1.167748451,NF
5.170000076,5.679999828,4.400000095,9.0,27.0,0.0,-325.0,23.0,45.0,10.0,1.0,33.0,36.0,35.0,35.0,36.0,35.0,34.0,37.0,36.0,35.0,33.0,-14.0,0.0,-50.0,33.0,30.0,34.0,48.0,48.0,47.0,165.0,164.0,165.0,46.0,46.0,48.0,47.0,23.0,23.0,27.0,30.0,24.0,45.0,34.0,39.0,25.0,23.0,33.0,45.0,3050.0,35.0,1.264911056,NF
13.78999996,14.59000015,12.38000011,2789.0,3116.0,1831.0,-866.0,257.0,288.0,174.0,1.0,30.0,30.0,28.0,29.0,30.0,27.0,28.0,28.0,27.0,25.0,24.0,-14.0,0.0,-50.0,15.0,19.0,25.0,32.0,32.0,31.0,166.0,166.0,166.0,86.0,86.0,90.0,89.0,13.0,13.0,14.0,17.0,15.0,27.0,25.0,27.0,13.0,24.0,33.0,52.0,3050.0,27.81818199,1.990888476,NF
8.239999771,9.329999924,6.920000076,404.0,618.0,170.0,-363.0,45.0,54.0,37.0,1.0,30.0,31.0,30.0,30.0,31.0,30.0,30.0,33.0,35.0,35.0,35.0,-14.0,0.0,-50.0,19.0,24.0,29.0,35.0,35.0,34.0,166.0,166.0,166.0,47.0,47.0,62.0,61.0,14.0,14.0,19.0,23.0,21.0,33.0,26.0,32.0,16.0,28.0,36.0,44.0,3050.0,31.81818199,2.227921963,NF
14.18999958,15.25,13.02000046,3063.0,3154.0,2642.0,198.0,209.0,211.0,197.0,16.89999962,40.0,39.0,39.0,37.0,39.0,38.0,38.0,38.0,38.0,36.0,37.0,-14.0,0.0,-50.0,22.0,27.0,33.0,41.0,40.0,40.0,165.0,165.0,165.0,117.0,116.0,116.0,114.0,17.0,17.0,20.0,24.0,21.0,34.0,30.0,33.0,18.0,28.0,38.0,68.0,3050.0,38.09090805,1.136181831,NF
8.680000305,9.590000153,7.880000114,478.0,657.0,323.0,116.0,21.0,30.0,11.0,1.0,29.0,31.0,29.0,30.0,31.0,31.0,29.0,32.0,34.0,35.0,35.0,-14.0,0.0,-50.0,29.0,32.0,35.0,45.0,46.0,45.0,165.0,165.0,165.0,52.0,52.0,55.0,55.0,20.0,20.0,25.0,28.0,23.0,38.0,31.0,37.0,20.0,27.0,35.0,42.0,3050.0,31.45454597,2.296241999,NF
9.850000381,10.97000027,8.609999657,729.0,1002.0,462.0,298.0,13.0,24.0,4.0,1.0,31.0,32.0,31.0,31.0,32.0,30.0,30.0,31.0,31.0,29.0,30.0,-14.0,0.0,-50.0,21.0,26.0,31.0,36.0,36.0,35.0,166.0,165.0,166.0,49.0,49.0,66.0,66.0,16.0,16.0,20.0,23.0,22.0,32.0,27.0,32.0,18.0,30.0,37.0,46.0,3050.0,30.72727203,0.904534042,NF
8.119999886,9.800000191,6.610000134,379.0,732.0,122.0,-363.0,43.0,53.0,32.0,1.0,26.0,27.0,26.0,26.0,27.0,27.0,27.0,29.0,29.0,31.0,30.0,-14.0,0.0,-50.0,24.0,25.0,30.0,40.0,40.0,39.0,165.0,165.0,166.0,50.0,50.0,53.0,53.0,18.0,17.0,23.0,26.0,20.0,39.0,30.0,35.0,19.0,26.0,32.0,39.0,3050.0,27.72727203,1.737291694,NF
5.849999905,6.139999866,5.519999981,39.0,66.0,16.0,207.0,37.0,39.0,37.0,1.0,21.0,22.0,26.0,27.0,28.0,29.0,27.0,28.0,28.0,28.0,28.0,-14.0,0.0,-50.0,22.0,21.0,23.0,40.0,41.0,39.0,165.0,165.0,166.0,27.0,27.0,27.0,27.0,17.0,17.0,22.0,25.0,20.0,39.0,28.0,34.0,15.0,17.0,24.0,33.0,2501.0,26.54545403,2.621588707,NF
14.64000034,15.15999985,13.46000004,2511.0,2548.0,2063.0,175.0,-1.0,0.0,-3.0,1.0,33.0,35.0,33.0,34.0,35.0,33.0,32.0,33.0,32.0,30.0,31.0,-14.0,0.0,-50.0,19.0,25.0,31.0,37.0,36.0,35.0,165.0,165.0,166.0,76.0,76.0,90.0,88.0,15.0,15.0,18.0,21.0,20.0,29.0,29.0,32.0,15.0,32.0,40.0,60.0,2501.0,32.81818008,1.537412167,NF
14.18000031,14.56999969,13.84000015,3068.0,3128.0,2905.0,-200.0,282.0,286.0,273.0,1.159999967,31.0,32.0,30.0,32.0,32.0,30.0,29.0,30.0,29.0,27.0,26.0,-14.0,0.0,-50.0,16.0,21.0,26.0,33.0,33.0,32.0,166.0,166.0,166.0,97.0,97.0,93.0,92.0,13.0,12.0,14.0,18.0,16.0,27.0,25.0,27.0,13.0,27.0,36.0,57.0,3050.0,29.81818199,1.990888476,NF
0.01,0.159999996,0.0,0.0,0.0,0.0,-61.0,0.0,0.0,0.0,91.90000153,24.0,25.0,24.0,24.0,25.0,25.0,24.0,26.0,26.0,24.0,23.0,-14.0,0.0,-50.0,12.0,12.0,12.0,35.0,27.0,27.0,167.0,166.0,166.0,15.0,15.0,15.0,15.0,9.0,9.0,10.0,16.0,13.0,21.0,19.0,23.0,10.0,13.0,23.0,34.0,2501.0,24.54545403,0.934198737,FF
14.15999985,15.05000019,13.65999985,3053.0,3136.0,2670.0,219.0,296.0,300.0,269.0,5.119999886,38.0,37.0,38.0,36.0,37.0,36.0,37.0,36.0,36.0,35.0,36.0,-14.0,0.0,-50.0,21.0,27.0,32.0,39.0,39.0,38.0,165.0,165.0,166.0,107.0,107.0,108.0,107.0,16.0,16.0,19.0,23.0,22.0,33.0,29.0,32.0,16.0,27.0,37.0,66.0,3050.0,36.54545593,0.934198678,NF
6.730000019,7.300000191,6.309999943,136.0,222.0,78.0,-20.0,28.0,38.0,18.0,1.0,33.0,34.0,33.0,33.0,38.0,39.0,38.0,40.0,38.0,39.0,39.0,-14.0,0.0,-50.0,32.0,34.0,36.0,48.0,48.0,47.0,165.0,165.0,165.0,51.0,51.0,58.0,57.0,24.0,24.0,30.0,34.0,29.0,44.0,36.0,42.0,25.0,31.0,39.0,45.0,3050.0,36.72727203,2.83163929,NF
3.75,4.019999981,3.569999933,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,24.0,26.0,24.0,24.0,26.0,24.0,24.0,26.0,26.0,25.0,23.0,-14.0,0.0,-50.0,18.0,21.0,25.0,34.0,35.0,33.0,166.0,166.0,166.0,29.0,30.0,28.0,27.0,16.0,16.0,18.0,19.0,13.0,31.0,23.0,28.0,10.0,12.0,22.0,34.0,3050.0,24.72727203,1.103712797,NF
3.319999933,3.410000086,3.190000057,0.0,0.0,0.0,214.0,0.0,0.0,0.0,1.0,33.0,35.0,34.0,33.0,35.0,33.0,33.0,35.0,35.0,34.0,31.0,-14.0,0.0,-50.0,24.0,27.0,30.0,40.0,40.0,39.0,165.0,165.0,166.0,40.0,41.0,41.0,41.0,16.0,16.0,20.0,25.0,20.0,33.0,28.0,32.0,16.0,21.0,31.0,43.0,3050.0,33.72727203,1.272077799,NF
14.01000023,14.59000015,13.15999985,2936.0,3137.0,2216.0,213.0,277.0,293.0,217.0,1.0,38.0,36.0,35.0,35.0,36.0,33.0,35.0,33.0,34.0,30.0,31.0,-14.0,0.0,-50.0,19.0,25.0,31.0,35.0,34.0,34.0,166.0,166.0,166.0,86.0,86.0,95.0,94.0,15.0,15.0,18.0,21.0,21.0,30.0,28.0,30.0,16.0,33.0,42.0,63.0,3050.0,34.18181992,2.315952539,NF
14.14000034,14.93000031,13.35000038,3027.0,3150.0,2380.0,-89.0,280.0,288.0,226.0,4.119999886,34.0,35.0,34.0,34.0,35.0,31.0,32.0,33.0,33.0,30.0,30.0,-14.0,0.0,-50.0,19.0,25.0,32.0,38.0,38.0,37.0,165.0,165.0,166.0,121.0,120.0,105.0,105.0,13.0,13.0,18.0,20.0,20.0,31.0,27.0,29.0,14.0,33.0,42.0,68.0,3050.0,32.81818008,1.834021926,NF
11.42000008,12.47999954,10.35000038,1388.0,1854.0,936.0,-385.0,83.0,90.0,76.0,1.0,33.0,34.0,33.0,33.0,34.0,32.0,32.0,33.0,33.0,31.0,31.0,-14.0,0.0,-50.0,22.0,25.0,30.0,36.0,36.0,36.0,166.0,166.0,166.0,56.0,56.0,75.0,74.0,18.0,18.0,21.0,24.0,23.0,31.0,32.0,35.0,20.0,32.0,39.0,50.0,3050.0,32.63636398,1.026910663,NF
13.55000019,14.81999969,11.92000008,2588.0,3135.0,1629.0,237.0,239.0,287.0,158.0,1.039999962,35.0,34.0,33.0,33.0,33.0,31.0,33.0,31.0,31.0,28.0,28.0,-14.0,0.0,-50.0,20.0,24.0,30.0,34.0,34.0,33.0,166.0,165.0,166.0,72.0,72.0,88.0,87.0,16.0,16.0,19.0,21.0,21.0,30.0,28.0,31.0,18.0,31.0,39.0,56.0,3050.0,31.81818199,2.272363663,NF
0.0,0.079999998,0.0,0.0,0.0,0.0,-119.0,0.0,0.0,0.0,91.95999908,22.0,24.0,23.0,22.0,24.0,23.0,23.0,25.0,24.0,23.0,22.0,-14.0,0.0,-50.0,12.0,11.0,11.0,30.0,32.0,25.0,166.0,166.0,167.0,14.0,14.0,14.0,13.0,12.0,12.0,14.0,24.0,11.0,25.0,20.0,25.0,15.0,13.0,22.0,32.0,2501.0,23.18181801,0.981649816,FF
13.10000038,14.43000031,10.69999981,2323.0,3130.0,1081.0,477.0,151.0,203.0,88.0,1.0,34.0,38.0,35.0,38.0,38.0,37.0,34.0,37.0,35.0,34.0,32.0,-14.0,0.0,-50.0,23.0,29.0,34.0,41.0,40.0,39.0,165.0,165.0,166.0,101.0,101.0,100.0,98.0,19.0,18.0,21.0,26.0,24.0,34.0,34.0,37.0,18.0,34.0,42.0,63.0,3050.0,35.63636398,2.062654972,NF
10.27000046,12.28999996,8.359999657,976.0,1779.0,401.0,-341.0,61.0,90.0,47.0,1.0,31.0,31.0,31.0,30.0,32.0,30.0,31.0,31.0,31.0,29.0,29.0,-14.0,0.0,-50.0,20.0,23.0,27.0,34.0,34.0,33.0,166.0,166.0,166.0,51.0,52.0,68.0,68.0,17.0,16.0,20.0,22.0,21.0,32.0,27.0,32.0,18.0,30.0,37.0,46.0,3050.0,30.54545403,0.934198797,NF
5.099999905,5.25,4.920000076,7.0,14.0,3.0,80.0,46.0,70.0,32.0,1.0,31.0,32.0,30.0,30.0,32.0,31.0,31.0,33.0,32.0,31.0,28.0,-14.0,0.0,-50.0,22.0,25.0,28.0,38.0,38.0,37.0,166.0,165.0,166.0,32.0,33.0,30.0,30.0,13.0,13.0,18.0,23.0,18.0,31.0,26.0,30.0,14.0,17.0,27.0,39.0,3050.0,31.0,1.341640711,NF
7.699999809,7.949999809,7.349999905,301.0,343.0,239.0,-440.0,45.0,45.0,45.0,1.0,27.0,28.0,27.0,27.0,29.0,32.0,32.0,34.0,33.0,34.0,33.0,-14.0,0.0,-50.0,19.0,24.0,29.0,34.0,34.0,33.0,166.0,165.0,166.0,46.0,46.0,58.0,58.0,13.0,13.0,18.0,21.0,18.0,35.0,26.0,31.0,14.0,25.0,35.0,42.0,3050.0,30.54545403,2.944949389,NF
0.01,0.059999999,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,60.04999924,34.0,35.0,34.0,34.0,35.0,34.0,34.0,36.0,36.0,34.0,33.0,-14.0,0.0,-50.0,25.0,29.0,31.0,42.0,42.0,39.0,165.0,165.0,165.0,37.0,37.0,35.0,35.0,16.0,16.0,22.0,27.0,22.0,35.0,29.0,34.0,16.0,22.0,32.0,44.0,3050.0,34.45454407,0.934198678,NF
6.619999886,7.489999771,5.889999866,129.0,262.0,42.0,-71.0,39.0,50.0,30.0,1.0,25.0,27.0,25.0,26.0,27.0,31.0,30.0,32.0,31.0,32.0,30.0,-14.0,0.0,-50.0,21.0,23.0,29.0,37.0,37.0,36.0,166.0,166.0,166.0,45.0,45.0,58.0,58.0,14.0,14.0,20.0,23.0,19.0,36.0,27.0,33.0,15.0,23.0,32.0,39.0,3050.0,28.72727203,2.760105133,NF
10.63000011,11.85999966,9.56000042,1109.0,1659.0,693.0,-51.0,142.0,188.0,110.0,1.0,22.0,23.0,23.0,22.0,24.0,21.0,22.0,22.0,21.0,19.0,19.0,-14.0,0.0,-50.0,9.0,15.0,21.0,25.0,25.0,25.0,167.0,166.0,167.0,44.0,44.0,64.0,64.0,5.0,4.0,8.0,11.0,9.0,23.0,17.0,21.0,5.0,19.0,28.0,42.0,3050.0,21.63636398,1.56669879,NF
0.0,0.029999999,0.0,0.0,0.0,0.0,373.0,0.0,0.0,0.0,91.93000031,-14.0,-14.0,32.0,32.0,-14.0,-14.0,32.0,34.0,34.0,33.0,31.0,-14.0,0.0,-50.0,23.0,25.0,26.0,47.0,37.0,38.0,166.0,165.0,165.0,32.0,32.0,31.0,31.0,18.0,18.0,20.0,25.0,21.0,31.0,27.0,32.0,19.0,22.0,31.0,42.0,3050.0,15.63636398,23.51285934,FF
7.409999847,7.809999943,7.199999809,251.0,320.0,215.0,289.0,28.0,30.0,28.0,1.0,25.0,25.0,25.0,24.0,26.0,31.0,30.0,32.0,31.0,31.0,32.0,-14.0,0.0,-50.0,20.0,24.0,31.0,35.0,36.0,34.0,166.0,165.0,166.0,48.0,49.0,59.0,58.0,12.0,12.0,18.0,22.0,17.0,35.0,25.0,31.0,11.0,22.0,33.0,40.0,2501.0,28.36363602,3.294623852,NF
6.380000114,6.46999979,6.21999979,91.0,103.0,74.0,-291.0,42.0,43.0,41.0,1.0,19.0,19.0,18.0,24.0,25.0,26.0,25.0,26.0,26.0,26.0,25.0,-14.0,0.0,-50.0,18.0,23.0,27.0,34.0,34.0,33.0,166.0,165.0,166.0,32.0,32.0,30.0,29.0,10.0,10.0,12.0,17.0,12.0,31.0,20.0,25.0,7.0,13.0,24.0,34.0,3050.0,23.54545403,3.205109596,NF
6.519999981,7.010000229,6.179999828,112.0,200.0,69.0,28.0,47.0,56.0,45.0,1.0,17.0,18.0,17.0,22.0,24.0,25.0,23.0,24.0,24.0,25.0,23.0,-14.0,0.0,-50.0,14.0,18.0,25.0,30.0,31.0,29.0,166.0,166.0,167.0,39.0,40.0,40.0,40.0,8.0,8.0,11.0,16.0,10.0,32.0,19.0,24.0,8.0,15.0,24.0,35.0,3050.0,22.0,3.13049531,NF
4.5,5.550000191,2.900000095,6.0,21.0,0.0,108.0,33.0,131.0,0.0,1.0,30.0,30.0,29.0,29.0,31.0,30.0,30.0,32.0,31.0,30.0,27.0,-14.0,0.0,-50.0,21.0,25.0,28.0,38.0,38.0,36.0,166.0,165.0,166.0,31.0,32.0,29.0,29.0,14.0,14.0,17.0,22.0,17.0,32.0,25.0,29.0,14.0,18.0,28.0,39.0,3050.0,29.90909004,1.300349593,NF
5.900000095,6.130000114,5.710000038,44.0,64.0,28.0,16.0,46.0,47.0,45.0,1.0,20.0,20.0,27.0,26.0,27.0,28.0,27.0,28.0,28.0,28.0,26.0,-14.0,0.0,-50.0,17.0,22.0,28.0,33.0,33.0,32.0,166.0,166.0,166.0,40.0,40.0,46.0,45.0,8.0,8.0,13.0,18.0,13.0,32.0,22.0,26.0,10.0,17.0,28.0,39.0,3050.0,25.90909004,3.015113354,NF
4.039999962,4.340000153,3.480000019,0.0,0.0,0.0,-18.0,4.0,10.0,0.0,1.0,35.0,37.0,35.0,36.0,38.0,37.0,36.0,38.0,38.0,38.0,34.0,-14.0,0.0,-50.0,23.0,26.0,31.0,39.0,39.0,38.0,166.0,165.0,166.0,44.0,44.0,45.0,44.0,16.0,16.0,22.0,27.0,22.0,37.0,29.0,34.0,16.0,24.0,36.0,49.0,3050.0,36.54545593,1.439696789,NF
10.40999985,11.15999985,9.819999695,1001.0,1314.0,763.0,-74.0,85.0,120.0,77.0,1.0,26.0,27.0,26.0,26.0,27.0,24.0,24.0,26.0,25.0,23.0,23.0,-14.0,0.0,-50.0,13.0,18.0,25.0,28.0,28.0,27.0,166.0,166.0,167.0,48.0,48.0,67.0,67.0,8.0,8.0,12.0,15.0,14.0,26.0,20.0,24.0,9.0,24.0,32.0,42.0,3050.0,25.18181801,1.470930576,NF
0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,91.95999908,34.0,37.0,35.0,35.0,37.0,35.0,35.0,37.0,37.0,36.0,32.0,-14.0,0.0,-50.0,25.0,26.0,29.0,46.0,40.0,35.0,166.0,165.0,165.0,41.0,41.0,42.0,42.0,19.0,19.0,21.0,26.0,21.0,32.0,28.0,32.0,20.0,21.0,28.0,46.0,3008.0,35.45454407,1.572490811,NF
9.640000343,10.81000042,7.769999981,724.0,1122.0,301.0,-350.0,53.0,61.0,43.0,1.0,31.0,31.0,31.0,30.0,32.0,30.0,31.0,31.0,31.0,29.0,32.0,-14.0,0.0,-50.0,21.0,23.0,28.0,35.0,35.0,34.0,166.0,166.0,166.0,50.0,50.0,66.0,66.0,19.0,19.0,21.0,24.0,21.0,33.0,28.0,33.0,20.0,30.0,37.0,45.0,3050.0,30.81818199,0.873862863,NF
6.46999979,9.340000153,0.579999983,281.0,621.0,0.0,-107.0,30.0,404.0,0.0,12.68999958,26.0,27.0,26.0,26.0,27.0,27.0,28.0,30.0,30.0,30.0,30.0,-14.0,0.0,-50.0,26.0,26.0,29.0,42.0,43.0,42.0,165.0,165.0,165.0,38.0,39.0,40.0,40.0,18.0,18.0,22.0,26.0,20.0,40.0,30.0,35.0,21.0,23.0,30.0,37.0,2501.0,27.90909004,1.758098125,NF
9.899999619,12.60000038,8.239999771,852.0,1924.0,382.0,619.0,89.0,162.0,51.0,1.0,35.0,35.0,34.0,34.0,35.0,32.0,34.0,33.0,33.0,30.0,31.0,-14.0,0.0,-50.0,20.0,26.0,31.0,34.0,34.0,34.0,166.0,165.0,166.0,58.0,57.0,71.0,71.0,16.0,16.0,19.0,22.0,22.0,30.0,28.0,31.0,18.0,32.0,40.0,57.0,3050.0,33.27272797,1.678744197,NF
11.60999966,13.67000008,9.260000229,1247.0,2200.0,598.0,351.0,2.0,11.0,-6.0,1.0,36.0,34.0,35.0,33.0,35.0,32.0,34.0,34.0,35.0,32.0,34.0,-14.0,0.0,-50.0,19.0,26.0,31.0,34.0,34.0,33.0,166.0,166.0,166.0,60.0,60.0,78.0,77.0,15.0,15.0,18.0,21.0,22.0,28.0,29.0,32.0,15.0,34.0,42.0,57.0,3050.0,34.0,1.264911056,NF
6.769999981,7.53000021,5.929999828,146.0,283.0,39.0,63.0,41.0,49.0,32.0,1.0,24.0,24.0,24.0,23.0,27.0,30.0,29.0,31.0,30.0,31.0,29.0,-14.0,0.0,-50.0,24.0,26.0,31.0,39.0,40.0,38.0,165.0,165.0,166.0,43.0,43.0,46.0,45.0,17.0,17.0,21.0,24.0,18.0,40.0,27.0,33.0,18.0,22.0,31.0,38.0,3050.0,27.45454597,3.142089605,NF
0.0,0.0,0.0,0.0,0.0,0.0,-71.0,0.0,0.0,0.0,91.93000031,25.0,27.0,26.0,25.0,27.0,26.0,26.0,27.0,27.0,26.0,25.0,-14.0,0.0,-50.0,13.0,13.0,13.0,28.0,27.0,39.0,166.0,166.0,167.0,16.0,16.0,16.0,15.0,11.0,11.0,11.0,17.0,14.0,20.0,20.0,24.0,13.0,15.0,25.0,35.0,2501.0,26.09090996,0.831209362,FF
5.309999943,6.079999924,4.860000134,13.0,56.0,0.0,262.0,42.0,54.0,20.0,1.0,29.0,30.0,31.0,32.0,32.0,33.0,31.0,33.0,32.0,32.0,30.0,-14.0,0.0,-50.0,23.0,27.0,31.0,39.0,39.0,38.0,166.0,165.0,166.0,36.0,36.0,35.0,35.0,17.0,17.0,19.0,24.0,18.0,36.0,27.0,31.0,18.0,22.0,33.0,42.0,3050.0,31.36363602,1.286291242,NF
6.570000172,7.050000191,6.050000191,118.0,188.0,56.0,284.0,40.0,41.0,31.0,1.0,26.0,26.0,26.0,26.0,27.0,28.0,29.0,30.0,31.0,30.0,31.0,-14.0,0.0,-50.0,18.0,23.0,28.0,34.0,34.0,33.0,166.0,166.0,166.0,44.0,45.0,59.0,59.0,13.0,12.0,17.0,21.0,16.0,34.0,25.0,31.0,15.0,23.0,32.0,40.0,3050.0,28.18181801,2.088931799,NF
3.730000019,3.980000019,3.440000057,0.0,0.0,0.0,125.0,0.0,0.0,0.0,1.0,31.0,32.0,31.0,31.0,34.0,32.0,32.0,34.0,34.0,32.0,29.0,-14.0,0.0,-50.0,23.0,26.0,30.0,39.0,39.0,37.0,165.0,165.0,166.0,36.0,36.0,35.0,34.0,15.0,15.0,20.0,25.0,20.0,34.0,27.0,32.0,14.0,20.0,30.0,42.0,3050.0,32.0,1.549193382,NF
